D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_KO_4.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_1.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_2.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_3.raw	D:\Marta\Mustang\Aorta March 2023\20230303_EXPL4_MaMu_SA_M770_Ao_WT_4.raw	Student's T-test Significant KO_WT	Student's T-test significant	-Log Student's T-test p-value KO_WT	Student's T-test q-value KO_WT	Student's T-test Difference KO_WT	Student's T-test Test statistic KO_WT	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description
21.7615394592285	21.8846893310547	22.3454570770264	22.0364952087402	22.0179405212402	21.9345588684082	22.4163932800293	22.0522785186768			0.241479248666151	1	-0.0982475280761719	-0.370636474371249	Q9EQH2	Q9EQH2	ERAP1_MOUSE	Erap1	Endoplasmic reticulum aminopeptidase 1
23.1051330566406	23.2025413513184	23.2820091247559	23.1795749664307	23.2210826873779	23.0807514190674	23.2175598144531	23.1332130432129			0.236240745358279	1	0.0291628837585449	0.194511158215922	Q9EQH3	Q9EQH3	VPS35_MOUSE	Vps35	Vacuolar protein sorting-associated protein 35
18.3746910095215	18.28076171875	19.1786212921143	19.0334072113037	18.9960231781006	17.8331317901611	19.4991283416748	18.9348030090332			0.0856739909147896	1	-0.0989012718200684	-0.190811072835889	Q9EQI8	Q9EQI8	RM46_MOUSE	Mrpl46	39S ribosomal protein L46, mitochondrial
22.3849906921387	22.3503894805908	22.2897758483887	22.3034954071045	22.4037704467773	22.3004875183105	22.3425235748291	22.3376998901367			0.177654176574991	1	-0.0139575004577637	-0.106877836934024	Q9EQK5	Q9EQK5;E9Q3X0	MVP_MOUSE	Mvp	Major vault protein
21.5899353027344	21.8050308227539	21.7604198455811	21.8384666442871	NaN	21.8484764099121	21.7759017944336	21.5831279754639			0.0470491734063635	1	0.0126277605692557	0.0654175120276614	Q9EQK7	Q9EQK7;Q3U4N2	ICMT_MOUSE	Icmt	Protein-S-isoprenylcysteine O-methyltransferase
23.8191032409668	23.7959823608398	23.680212020874	23.5866794586182	23.5930099487305	23.7115535736084	23.7311840057373	23.8653583526611			0.0209654326728415	1	-0.00478219985961914	-0.0269243016450794	Q9EQP2	Q9EQP2;Q9QXY6	EHD4_MOUSE	Ehd4	EH domain-containing protein 4
18.8504943847656	18.5131797790527	18.2584743499756	18.1917686462402	18.515718460083	18.9989738464355	18.5382118225098	18.669979095459			0.571221293977472	1	-0.227241516113281	-0.793626927467877	Q9EQQ2	Q9EQQ2	YIPF5_MOUSE	Yipf5	Protein YIPF5
19.4026908874512	19.1807060241699	19.2564601898193	18.7176170349121	19.2520084381104	19.5139846801758	19.1368141174316	19.1045475006104			0.264768545999667	1	-0.112470149993896	-0.409415844179292	Q9EQQ9;Q9EQQ9-3	Q9EQQ9;Q9EQQ9-3	OGA_MOUSE	Mgea5	Protein O-GlcNAcase
21.3487758636475	21.4965572357178	21.4887638092041	21.4161911010742	21.4123249053955	21.4606456756592	21.6560306549072	21.4621734619141			0.415306392678759	1	-0.0602216720581055	-0.366794733078233	Q9EQS3	Q9EQS3;A2A7K5	MYCBP_MOUSE	Mycbp	C-Myc-binding protein
23.7090511322021	23.7013397216797	23.6961059570313	23.6747493743896	23.4290027618408	23.692024230957	23.5145092010498	23.6136016845703			1.21364372260031	1	0.133027076721191	0.842738092975574	Q9EQU5-2	Q9EQU5;Q9EQU5-2	SET_MOUSE	Set	Isoform of Q9EQU5, Isoform 2 of Protein SET
20.4746780395508	20.2531394958496	20.0904216766357	19.9615650177002	20.2464618682861	19.7907791137695	20.1405220031738	20.3541774749756			0.142738434794751	1	0.0619659423828125	0.233991407666389	Q9EQW7	Q9EQW7;F8VQ75	KI13A_MOUSE	Kif13a	Kinesin-like protein KIF13A
21.2198791503906	21.3575382232666	21.3270263671875	21.250036239624	21.5592269897461	21.5516052246094	21.6513824462891	21.5144519805908			3.18719125164337	1	-0.28054666519165	-1.95643959692048	Q9ER00	Q9ER00	STX12_MOUSE	Stx12	Syntaxin-12
22.0550231933594	22.2392654418945	22.3211765289307	22.0519695281982	22.2491302490234	22.0240440368652	22.4817523956299	22.2525329589844			0.310894925121392	1	-0.0850062370300293	-0.394831642700025	Q9ER38	Q9ER38;M0QWH2	TOR3A_MOUSE	Tor3a	Torsin-3A
20.2516841888428	20.6604042053223	20.5979614257813	20.5461273193359	20.4381809234619	20.5443649291992	20.521427154541	20.4062595367432			0.14393760473856	1	0.0364861488342285	0.185843578069742	Q9ER41	Q9ER41	TOR1B_MOUSE	Tor1b	Torsin-1B
18.6589126586914	19.0079174041748	19.1741065979004	19.1580696105957	19.2081184387207	18.5233097076416	19.2696971893311	18.9393863677979			0.0240341639180647	1	0.0146236419677734	0.0475224437368428	Q9ER64	Q9ER64;G5E833	OSBL5_MOUSE	Osbpl5	Oxysterol-binding protein-related protein 5
20.1753463745117	20.1922206878662	20.2137832641602	19.8474864959717	20.46164894104	19.6431369781494	20.2916412353516	19.9806842803955			0.0220019505487314	1	0.0129313468933105	0.0430737278045995	Q9ER67	Q9ER67	Q9ER67_MOUSE	Maged2	Maged2 protein
18.6821346282959	18.7224273681641	18.7147789001465	18.6234893798828	18.9715805053711	18.8137378692627	18.8556709289551	18.695764541626			1.28799044245247	1	-0.148480892181396	-0.92090466439495	Q9ER71;Q9ER71-2	Q9ER71;Q9ER71-2	RHOJ_MOUSE	Rhoj	Rho-related GTP-binding protein RhoJ
19.7002983093262	19.6884822845459	19.8780727386475	20.0594654083252	19.9137134552002	19.2006778717041	20.1019802093506	20.0134258270264			0.0373407801783874	1	0.0241303443908691	0.0745478266692545	Q9ER72;Q9ER72-2	Q9ER72;Q9ER72-2	SYCC_MOUSE	Cars	Cysteine--tRNA ligase, cytoplasmic
15.5173988342285	16.8485488891602	16.633207321167	16.2686634063721	16.7582111358643	15.1884965896606	16.1735858917236	16.5481090545654			0.123370458842047	1	0.149853944778442	0.270354581365904	Q9ER73	Q9ER73;A2A414	ELP4_MOUSE	Elp4	Elongator complex protein 4
20.0637893676758	20.0683250427246	21.0315437316895	21.2367744445801	20.4598007202148	19.6888065338135	21.0864295959473	20.6747207641602			0.105767922892205	1	0.122668743133545	0.232509636413508	Q9ER88	Q9ER88;G3X9M0;Q9ER88-2	RT29_MOUSE	Dap3	28S ribosomal protein S29, mitochondrial
19.7276172637939	19.9074630737305	19.9780883789063	19.9016017913818	19.9505729675293	19.366268157959	20.0702381134033	19.8993949890137			0.1302319662515	1	0.0570740699768066	0.215540335163764	Q9ERA6	Q9ERA6	TFP11_MOUSE	Tfip11	Tuftelin-interacting protein 11
20.7073020935059	20.7602653503418	20.9263725280762	21.018196105957	20.5971794128418	20.5646553039551	21.1287479400635	21.0788230895996			0.0216864397358546	1	0.0106825828552246	0.0398981056288423	Q9ERB0	Q9ERB0	SNP29_MOUSE	Snap29	Synaptosomal-associated protein 29
20.7774715423584	20.6092338562012	20.9694919586182	20.4134559631348	20.7368202209473	20.640832901001	20.8291263580322	20.9372272491455			0.290335329224489	1	-0.0935883522033691	-0.399159574665032	Q9ERD7	Q9ERD7	TBB3_MOUSE	Tubb3	Tubulin beta-3 chain
22.2080821990967	22.3233413696289	22.2659473419189	22.3404598236084	22.3111953735352	22.424129486084	22.3804779052734	22.2633647918701			0.613064529682529	1	-0.0603342056274414	-0.411325173146246	Q9ERE7	Q9ERE7;D3YVR4	MESD_MOUSE	Mesdc2	LDLR chaperone MESD
20.8239517211914	21.0128402709961	20.9150123596191	20.8597145080566	21.008846282959	21.1194000244141	20.9971542358398	20.8074512481689			0.474486640864271	1	-0.0803332328796387	-0.454592579787608	Q9ERF3	Q9ERF3;D6RDC7;D6RJ72;Q8BVQ0	WDR61_MOUSE	Wdr61	WD repeat-containing protein 61
21.3164577484131	21.5920314788818	21.5312728881836	21.349925994873	21.3915500640869	21.8778991699219	21.7361831665039	21.348819732666			0.430172255436534	1	-0.141191005706787	-0.573544175944429	Q9ERG0	Q9ERG0;Q9ERG0-2	LIMA1_MOUSE	Lima1	LIM domain and actin-binding protein 1
21.9232025146484	21.9810104370117	21.7759590148926	21.8583278656006	21.8604545593262	21.892110824585	21.8420867919922	21.9874305725098			0.0713380069331918	1	-0.0108957290649414	-0.0704601571882877	Q9ERG2	Q9ERG2;B2RQS1	STRN3_MOUSE	Strn3	Striatin-3
21.2887325286865	21.3150157928467	21.3304500579834	21.0706119537354	21.184965133667	21.3270092010498	21.4253482818604	21.3073425292969			0.325213117551045	1	-0.0599637031555176	-0.336274851711431	Q9ERI2	Q9ERI2	RB27A_MOUSE	Rab27a	Ras-related protein Rab-27A
19.2280616760254	19.4603233337402	19.9943256378174	19.7352695465088	20.0858669281006	NaN	19.7975406646729	19.8181381225586			0.656689788343937	1	-0.296020189921062	-0.950403931234983	Q9ERI6	Q9ERI6	RDH14_MOUSE	Rdh14	Retinol dehydrogenase 14
21.0608654022217	21.0504722595215	21.0725440979004	21.2025165557861	21.0912818908691	20.2861328125	20.9838523864746	21.2234497070313			0.418700035624639	1	0.200420379638672	0.642014041963539	Q9ERK4	Q9ERK4;E9QAX7;F6ZEW4	XPO2_MOUSE	Cse1l	Exportin-2
23.259126663208	23.1109504699707	22.588171005249	22.9537220001221	23.1787128448486	22.5543937683105	22.7949256896973	23.212703704834			0.0715254860648618	1	0.0428085327148438	0.13627300111385	Q9ERL9	Q9ERL9	GCYA3_MOUSE	Gucy1a3	Guanylate cyclase soluble subunit alpha-3
19.5257091522217	19.7483787536621	20.1542129516602	19.4035778045654	19.463752746582	19.9351272583008	20.0643692016602	19.5187435150146			0.0596293238227238	1	-0.0375285148620605	-0.116299961037425	Q9ERN0	Q9ERN0	SCAM2_MOUSE	Scamp2	Secretory carrier-associated membrane protein 2
18.3856773376465	18.8021717071533	18.4455280303955	18.1057815551758	17.9937286376953	18.287748336792	18.6167850494385	18.5393524169922			0.142616376815058	1	0.0753860473632813	0.250726644569427	Q9ERR1;Q9ERR1-2	Q9ERR1;Q9ERR1-2	NDEL1_MOUSE	Ndel1	Nuclear distribution protein nudE-like 1
21.3096027374268	21.4398746490479	21.2795181274414	21.4049243927002	21.4089088439941	21.6169834136963	21.5180644989014	21.4444332122803			1.22698520966759	1	-0.138617515563965	-0.867986689033557	Q9ERR7	Q9ERR7	SEP15_MOUSE	Sep15	15 kDa selenoprotein
23.7012233734131	23.3510265350342	24.0888786315918	23.9632892608643	23.3893852233887	23.5586032867432	24.6022834777832	23.9194355010986			0.107235897156586	1	-0.0913224220275879	-0.22040006916456	Q9ERS2	Q9ERS2	NDUAD_MOUSE	Ndufa13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13
18.6814231872559	18.4697246551514	18.0063591003418	18.0241661071777	18.538969039917	17.7943325042725	18.4064617156982	18.6614894866943			0.0773900299008099	1	-0.0548949241638184	-0.154569268091792	Q9ERS5	Q9ERS5	PKHA2_MOUSE	Plekha2	Pleckstrin homology domain-containing family A member 2
19.3881607055664	19.3371047973633	19.7283134460449	19.918924331665	19.2848014831543	18.9020328521729	19.4150447845459	19.6307563781738			0.662941896070192	1	0.284966945648193	0.928982265128553	Q9ERT9	Q9ERT9	PPR1A_MOUSE	Ppp1r1a	Protein phosphatase 1 regulatory subunit 1A
20.8355865478516	20.8728332519531	20.9886379241943	20.9454231262207	20.8191795349121	20.6808204650879	20.9190864562988	20.9805030822754			0.353280296700018	1	0.060722827911377	0.348959775752242	Q9ERU9	Q9ERU9	RBP2_MOUSE	Ranbp2	E3 SUMO-protein ligase RanBP2
20.2947292327881	20.4682178497314	20.2419548034668	20.6529502868652	20.4437141418457	20.3363838195801	20.5268230438232	20.5366458892822			0.173348145774893	1	-0.0464286804199219	-0.227613054966231	Q9ERV1	Q9ERV1	MKRN2_MOUSE	Mkrn2	Probable E3 ubiquitin-protein ligase makorin-2
19.6545867919922	19.8938732147217	19.6418724060059	19.5126514434814	19.5804634094238	19.6600894927979	19.3230628967285	19.6868057250977			0.440363989262233	1	0.11314058303833	0.526499053725826	Q9ES00	Q9ES00;G3UZD6	UBE4B_MOUSE	Ube4b	Ubiquitin conjugation factor E4 B
21.3373165130615	21.4632625579834	21.3456020355225	21.4548492431641	21.2880897521973	21.3791313171387	21.5287952423096	21.3948726654053			0.0142324665084848	1	0.00253534317016602	0.0158286183833367	Q9ES28;Q9ES28-2;Q9ES28-3;Q9ES28-4;Q9ES28-7	Q9ES28;D3Z0V2;Q9ES28-2;Q9ES28-3;Q9ES28-4;Q9ES28-5;Q9ES28-6;Q9ES28-7;Q9ES28-8	ARHG7_MOUSE	Arhgef7	Rho guanine nucleotide exchange factor 7
17.2660083770752	17.5637035369873	17.4520072937012	17.8433570861816	17.7086734771729	17.2928695678711	17.7398071289063	NaN			0.0952777803893858	1	-0.0491809844970703	-0.171380802308381	Q9ES30	Q9ES30;D3YZ61	C1QT3_MOUSE	C1qtnf3	Complement C1q tumor necrosis factor-related protein 3
20.2759304046631	19.8533954620361	20.6146545410156	21.1236801147461	20.6932964324951	19.3327388763428	21.2045478820801	21.5474700927734			0.157117198701789	1	-0.227598190307617	-0.347007201172662	Q9ES46	Q9ES46	PARVB_MOUSE	Parvb	Beta-parvin
19.8856544494629	19.7739238739014	20.5694007873535	20.1539154052734	21.2122821807861	19.2739715576172	20.0044841766357	20.1992473602295			0.0623017132328203	1	-0.0767726898193359	-0.142933992050621	Q9ES52;Q9ES52-2;Q9ES52-3;Q9ES52-5;Q9ES52-6	Q9ES52;Q9ES52-2;Q9ES52-3;Q9ES52-4;Q9ES52-5;Q9ES52-6	SHIP1_MOUSE	Inpp5d	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1
21.9945392608643	22.0249824523926	22.0418186187744	22.0582828521729	22.0470504760742	21.9758472442627	22.0177707672119	22.1052169799805			0.0777267117990884	1	-0.00656557083129883	-0.0503520327930835	Q9ES74	Q9ES74	NEK7_MOUSE	Nek7	Serine/threonine-protein kinase Nek7
20.4123706817627	19.996452331543	20.0306339263916	21.4427680969238	20.3717765808105	19.6539821624756	20.5516014099121	20.7779769897461			0.11795479453184	1	0.131721973419189	0.255352509821232	Q9ES89	Q9ES89;Q3TSR0	EXTL2_MOUSE	Extl2	Exostosin-like 2
24.7750854492188	24.7134780883789	24.8583736419678	25.0122909545898	24.8715705871582	24.3943862915039	24.9561405181885	24.9327487945557			0.13017941066681	1	0.0510954856872559	0.206374462478806	Q9ES97-3	Q9ES97;Q9ES97-2;Q9ES97-3;Q9ES97-4;Q9ES97-5	RTN3_MOUSE	Rtn3	Isoform of Q9ES97, Isoform 3 of Reticulon-3
21.5717124938965	21.5007820129395	21.5284557342529	22.0572566986084	21.6566982269287	21.6028118133545	21.7354602813721	22.1032524108887			0.260106733261262	1	-0.11000394821167	-0.402240616626248	Q9ESB3	Q9ESB3	HRG_MOUSE	Hrg	Histidine-rich glycoprotein
24.1975975036621	23.9306221008301	23.5923938751221	24.0550193786621	24.0688762664795	23.3820018768311	23.9438247680664	24.0352592468262			0.161308465354251	1	0.0864176750183105	0.282216887472398	Q9ESD7;Q9ESD7-2;Q9ESD7-3	Q9ESD7;E9PXU9;E9Q423;E9QL12;Q9ESD7-2;Q9ESD7-3	DYSF_MOUSE	Dysf	Dysferlin
18.7993354797363	19.0810928344727	18.8946933746338	19.025915145874	19.0374431610107	18.7374973297119	19.1424827575684	19.1157474517822			0.204094072633773	1	-0.0580334663391113	-0.27283016471837	Q9ESE1;Q9ESE1-2	Q9ESE1;A0A0A6YXL6;A0A0A6YXX3;E9Q3Y4;Q9ESE1-2;Q9ESE1-3	LRBA_MOUSE	Lrba	Lipopolysaccharide-responsive and beige-like anchor protein
16.3637466430664	16.8266735076904	16.3916187286377	16.2134342193604	16.3920650482178	15.5489273071289	16.429557800293	17.1237373352051			0.0778127379302263	1	0.0752964019775391	0.167995819396449	Q9ESH5	Q9ESH5	WFDC1_MOUSE	Wfdc1	WAP four-disulfide core domain protein 1
17.731424331665	18.0073165893555	18.2716007232666	18.713171005249	18.195972442627	16.4711799621582	18.3224658966064	18.546781539917			0.229797569215282	1	0.296778202056885	0.478438538154201	Q9ESJ0	Q9ESJ0	XPO4_MOUSE	Xpo4	Exportin-4
21.7894973754883	21.7689990997314	21.5231513977051	21.8403472900391	21.7670841217041	21.7643451690674	21.5582275390625	21.7418918609619			0.0952654295991418	1	0.0226116180419922	0.121091419470441	Q9ESL4-2	Q9ESL4;Q9ESL4-2;Q9ESL4-3	MLTK_MOUSE	Zak	Isoform of Q9ESL4, Isoform 2 of Mitogen-activated protein kinase kinase kinase MLT
NaN	18.3222179412842	18.6920223236084	NaN	NaN	18.4116058349609	18.9841041564941	18.9862670898438			0.414602055313499	1	-0.286872227986652	-0.749601076117338	Q9ESN6	Q9ESN6;E9QKC6;Q3UHH4	TRIM2_MOUSE	Trim2	Tripartite motif-containing protein 2
21.3349990844727	21.5207176208496	21.7048301696777	21.6338768005371	21.2587089538574	21.5032844543457	21.6519031524658	21.573974609375			0.170741479692533	1	0.051638126373291	0.237746586415788	Q9ESP1	Q9ESP1	SDF2L_MOUSE	Sdf2l1	Stromal cell-derived factor 2-like protein 1
19.1311683654785	19.4503288269043	18.9163017272949	18.8881664276123	19.2919845581055	19.3976593017578	19.24440574646	19.1060485839844			0.527133359181662	1	-0.163533210754395	-0.672331485410562	Q9EST3	Q9EST3;A8Y5K6;Q5NBZ4	4ET_MOUSE	Eif4enif1	Eukaryotic translation initiation factor 4E transporter
18.8666362762451	18.7889595031738	19.5997085571289	19.0958938598633	NaN	18.5970306396484	18.8697528839111	18.7382831573486			0.746709871803041	1	0.352777322133381	1.08235733109168	Q9EST4;Q9EST4-3	Q9EST4;Q9EST4-3	PSMG2_MOUSE	Psmg2	Proteasome assembly chaperone 2
23.0232810974121	22.8494243621826	22.8115158081055	22.7391605377197	22.909158706665	23.0532245635986	22.8665256500244	22.9600696563721			0.59509635463647	1	-0.0913991928100586	-0.52994976436938	Q9EST5;Q9EST5-2	Q9EST5;Q9EST5-2	AN32B_MOUSE	Anp32b	Acidic leucine-rich nuclear phosphoprotein 32 family member B
18.7990188598633	19.0474281311035	19.3120269775391	19.221658706665	18.9985771179199	19.0349788665771	18.4473495483398	19.0387878417969			0.544828789727849	1	0.215109825134277	0.759115759237415	Q9ESU6	Q9ESU6;Q3UH70	BRD4_MOUSE	Brd4	Bromodomain-containing protein 4
19.7988319396973	19.564172744751	20.0397911071777	20.171760559082	19.8959808349609	19.7328643798828	20.0708675384521	19.9932613372803			0.0692015089035774	1	-0.029604434967041	-0.117136839836592	Q9ESU7	Q9ESU7	Q9ESU7_MOUSE	Slc1a5	Isoform of P51912, Amino acid transporter
20.8612689971924	20.8602237701416	20.9662914276123	21.0332450866699	21.1024417877197	20.9677982330322	21.1775817871094	21.0414981842041			1.21931309703037	1	-0.142072677612305	-0.879544032277227	Q9ESW4	Q9ESW4	AGK_MOUSE	Agk	Acylglycerol kinase, mitochondrial
20.7243995666504	20.3068351745605	21.209659576416	20.9360122680664	20.491304397583	20.3607177734375	21.4030628204346	20.8140392303467			0.0308410791154566	1	0.0269455909729004	0.0672944981848907	Q9ESW8	Q9ESW8	PGPI_MOUSE	Pgpep1	Pyroglutamyl-peptidase 1
22.2542819976807	22.3687515258789	22.6213531494141	22.3991737365723	22.5730476379395	22.5622692108154	22.2237033843994	22.4724369049072			0.161810140663444	1	-0.0469741821289063	-0.221803467511841	Q9ESX5	Q9ESX5;A2AN81;B7ZCL7;F6YUI5	DKC1_MOUSE	Dkc1	H/ACA ribonucleoprotein complex subunit 4
21.5039825439453	21.6104030609131	21.5479221343994	21.6403961181641	21.600736618042	21.431978225708	21.5519580841064	21.5812797546387			0.293055692439423	1	0.0341877937316895	0.229857767750289	Q9ESZ8;Q9ESZ8-2;Q9ESZ8-3;Q9ESZ8-4;Q9ESZ8-5;Q9ESZ8-6	Q9ESZ8;G3UYD0;Q3UHU8;Q9ESZ8-2;Q9ESZ8-3;Q9ESZ8-4;Q9ESZ8-5;Q9ESZ8-6	GTF2I_MOUSE	Gtf2i	General transcription factor II-I
22.2896633148193	22.0509738922119	22.7470722198486	23.2241134643555	22.1365203857422	21.1680297851563	22.8814296722412	22.3733253479004			0.442574592384999	1	0.438129425048828	0.806749229590997	Q9ET01	Q9ET01;Q3UEJ6	PYGL_MOUSE	Pygl	Glycogen phosphorylase, liver form
22.3277244567871	22.4873676300049	22.5267715454102	22.4477272033691	22.4143466949463	22.5946655273438	22.4502124786377	22.1613101959229			0.16308700182025	1	0.0422639846801758	0.21144828584169	Q9ET22	Q9ET22	DPP2_MOUSE	Dpp7	Dipeptidyl peptidase 2
18.8349838256836	19.0334606170654	19.2237567901611	19.5130634307861	18.9079971313477	18.1677513122559	19.6542625427246	19.4884719848633			0.0967065894499417	1	0.0966954231262207	0.207580754669364	Q9ET26	Q9ET26	RN114_MOUSE	Rnf114	E3 ubiquitin-protein ligase RNF114
21.9492378234863	21.9470596313477	21.9092216491699	21.8571548461914	21.8959197998047	21.9791145324707	21.9753437042236	21.7800579071045			0.0552653578854742	1	0.00805950164794922	0.0532385443589528	Q9ET30	Q9ET30	TM9S3_MOUSE	Tm9sf3	Transmembrane 9 superfamily member 3
22.3893642425537	22.1798305511475	22.0675621032715	21.9466133117676	22.3475379943848	22.1325149536133	22.2061557769775	21.9821147918701			0.0622443892357268	1	-0.0212383270263672	-0.0960883038407911	Q9ET54-3;Q9ET54-4;Q9ET54-6	Q9ET54;Q9ET54-3;Q9ET54-4;Q9ET54-5;Q9ET54-6	PALLD_MOUSE	Palld	Isoform of Q9ET54, Isoform 3 of Palladin
22.2136917114258	22.4266529083252	22.6191234588623	22.1956214904785	22.472692489624	22.8760871887207	22.8027648925781	22.3971843719482			0.890648634130157	1	-0.273409843444824	-1.07128573628248	Q9ET66	Q9ET66;D3Z6T6;E9QNE5;F6QYZ5;Q9ET66-2	PI16_MOUSE	Pi16	Peptidase inhibitor 16
22.3925933837891	22.0795402526855	21.5626831054688	21.7876110076904	22.3081150054932	21.7531604766846	21.7047119140625	22.0435237884521			0.00472997955930087	0.998140664048554	0.00322914123535156	0.00983944709149401	Q9ET78	Q9ET78	JPH2_MOUSE	Jph2	Junctophilin-2
17.927095413208	18.3803768157959	18.0972652435303	18.5245189666748	18.8792152404785	18.3929119110107	18.3847541809082	18.7983646392822			1.05131166781395	1	-0.381497383117676	-1.3242995191838	Q9JHE7	Q9JHE7;D3YZR1	TSSC4_MOUSE	Tssc4	Protein TSSC4
20.0679836273193	19.7994289398193	19.9076957702637	20.2261619567871	19.8021774291992	19.5967788696289	19.8082752227783	20.3115215301514			0.280467511292499	1	0.12062931060791	0.433212759378425	Q9JHH6	Q9JHH6	CBPB2_MOUSE	Cpb2	Carboxypeptidase B2
21.1973419189453	21.2228546142578	21.3996772766113	21.1199626922607	21.1650581359863	21.1011924743652	21.0034885406494	21.0604038238525			1.17516932571596	1	0.15242338180542	0.906205711624064	Q9JHH9	Q9JHH9;F2Z4A2	COPZ2_MOUSE	Copz2	Coatomer subunit zeta-2
22.1316013336182	21.9384689331055	22.3569736480713	22.5703163146973	22.2408256530762	22.1839714050293	22.6564140319824	22.1873531341553			0.144758081877257	1	-0.0678009986877441	-0.24380325902723	Q9JHI5	Q9JHI5	IVD_MOUSE	Ivd	Isovaleryl-CoA dehydrogenase, mitochondrial
20.3391494750977	20.3096141815186	20.1420192718506	20.2174320220947	20.3673572540283	20.021053314209	20.1295967102051	20.2345371246338			0.311653674074361	1	0.0639176368713379	0.342691014166036	Q9JHI8;Q9JHI8-3;Q9JHI8-4	Q9JHI8;Q9JHI8-3;Q9JHI8-4	NOX4_MOUSE	Nox4	NADPH oxidase 4
22.5498886108398	22.7147102355957	22.6509189605713	22.5942001342773	22.5737056732178	22.9568519592285	22.8938293457031	22.6608238220215			0.71293669879071	1	-0.14387321472168	-0.725497042374698	Q9JHJ0	Q9JHJ0	TMOD3_MOUSE	Tmod3	Tropomodulin-3
19.2231254577637	19.6036796569824	19.7835140228271	19.8394107818604	19.5955410003662	19.4854717254639	19.9645290374756	19.6664752960205			0.144186970477531	1	-0.0655717849731445	-0.240322269679341	Q9JHJ3	Q9JHJ3;H3BK59;H9H9R4	GLMP_MOUSE	Glmp	Glycosylated lysosomal membrane protein
17.844331741333	18.2068996429443	18.2518882751465	17.9959373474121	18.0842533111572	18.5899333953857	18.2087287902832	18.0329113006592			0.436750154729547	1	-0.154192447662354	-0.598463485323778	Q9JHJ8;Q9JHJ8-2	Q9JHJ8;Q9JHJ8-2	ICOSL_MOUSE	Icoslg	ICOS ligand
19.3755187988281	19.4488315582275	19.5209789276123	19.4562644958496	19.3054828643799	19.6663494110107	19.4785385131836	19.3886680603027			0.039149659955556	1	-0.00936126708984375	-0.0511762707292663	Q9JHK4;Q9JHK4-2	Q9JHK4;Q9JHK4-2	PGTA_MOUSE	Rabggta	Geranylgeranyl transferase type-2 subunit alpha
20.3255558013916	19.8257064819336	20.4989585876465	20.062894821167	20.427713394165	19.9053153991699	20.6509017944336	21.1430473327637			0.556152092694492	1	-0.353465557098389	-0.891993875296853	Q9JHK5	Q9JHK5;Q8CAG6	PLEK_MOUSE	Plek	Pleckstrin
22.1835479736328	22.3974742889404	22.4198780059814	22.3810234069824	22.0803241729736	22.6807441711426	22.6417274475098	22.3473777770996			0.249092132659553	1	-0.0920624732971191	-0.3673144347791	Q9JHL1	Q9JHL1;Q9JHL1-2	NHRF2_MOUSE	Slc9a3r2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2
17.6271495819092	17.4136848449707	17.5600261688232	18.5302543640137	17.0339603424072	17.3241901397705	18.0839881896973	18.0585098266602			0.166380647700038	1	0.15761661529541	0.338255183738972	Q9JHP7;Q9JHP7-2	Q9JHP7;Q9JHP7-2;Q9JHP7-3	KDEL1_MOUSE	Kdelc1	KDEL motif-containing protein 1
21.920711517334	21.9024620056152	22.0623149871826	22.221529006958	22.0116291046143	21.7427387237549	22.0759830474854	22.0737266540527			0.182826423291655	1	0.0507349967956543	0.24339799815865	Q9JHR7	Q9JHR7;F6RPJ9	IDE_MOUSE	Ide	Insulin-degrading enzyme
17.3055534362793	NaN	18.3513870239258	17.7471828460693	NaN	NaN	18.6547050476074	NaN			0	0.958687837837838	-0.853330612182617	0	Q9JHR9;Q9JHR9-2	Q9JHR9;E9QAD1;Q9JHR9-2	NRIP2_MOUSE	Nrip2	Nuclear receptor-interacting protein 2
19.4598388671875	19.6940135955811	19.3483333587646	19.3551979064941	19.2614707946777	20.0099468231201	19.7212734222412	18.9621982574463			0.0340307098536635	1	-0.024376392364502	-0.070226523927254	Q9JHS3	Q9JHS3	LTOR2_MOUSE	Lamtor2	Ragulator complex protein LAMTOR2
20.051362991333	19.978199005127	20.6115055084229	20.4921951293945	20.0867614746094	19.992073059082	20.718240737915	20.1463775634766			0.0748863766538744	1	0.047452449798584	0.14493163327514	Q9JHS4	Q9JHS4;F7BB92;Q6P8N8	CLPX_MOUSE	Clpx	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial
